id,gmv,28.04.22,29.04.22,30.04.22,01.05.22,02.05.22,03.05.22,04.05.22,05.05.22,06.05.22,07.05.22,08.05.22,09.05.22,10.05.22,11.05.22,12.05.22,13.05.22,14.05.22,15.05.22,16.05.22,17.05.22,18.05.22,19.05.22,20.05.22,21.05.22,22.05.22,23.05.22,24.05.22,25.05.22
63065723,33,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0
24005840,445,3,0,5,4,14,5,7,7,2,0,15,2,0,1,5,1,9,0,6,3,3,7,0,4,5,5,3,8
25185342,241,8,6,5,11,5,0,3,3,1,11,3,3,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0
73288094,82,0,1,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,6,0,0,1,0,0,2,0,3,5
13978903,255,2,3,4,7,3,1,7,2,2,0,0,1,0,3,0,3,5,7,2,2,3,2,3,3,3,2,1,0
14863655,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14830887,17,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38162304,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49106721,239,0,4,4,0,4,1,0,2,0,9,4,3,2,0,1,0,4,0,2,0,2,1,1,6,2,8,3,3
60771922,253,2,1,0,0,0,0,1,1,2,5,0,3,1,1,5,5,0,4,2,0,5,5,5,7,6,3,2,4
61886078,233,2,2,4,6,2,3,2,2,3,0,6,0,0,5,5,2,0,0,1,0,4,2,1,1,0,0,2,7
70765048,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49041210,107,3,0,0,0,4,0,0,0,0,0,9,0,0,0,4,0,5,0,0,0,0,0,0,1,0,0,3,1
17452253,416,2,0,10,5,6,6,5,1,0,5,1,4,3,5,6,0,7,7,6,6,4,3,0,0,2,8,7,4
52383432,358,0,0,0,0,0,0,0,0,19,13,3,11,9,11,0,15,0,0,0,9,14,0,0,0,0,0,0,0
54513383,319,3,2,5,1,5,4,2,1,4,4,2,1,4,3,6,3,6,4,1,1,1,3,6,5,5,2,2,2
19090681,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25316446,31,1,0,0,0,1,0,1,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
82102533,264,0,0,0,0,0,0,0,3,11,5,7,0,9,4,5,0,15,0,5,5,0,0,0,0,0,0,0,0
56086197,71,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,1,5,3
49270540,247,0,2,2,3,0,3,3,3,10,5,2,0,6,2,4,2,3,3,1,1,5,3,3,2,0,1,2,1
15551752,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53333700,599,6,1,8,6,0,10,0,10,2,17,1,11,6,7,11,14,8,10,6,3,0,9,6,8,5,4,2,0
16927976,517,0,5,5,18,14,0,0,0,0,14,9,7,0,0,0,0,18,10,6,12,9,12,5,0,0,0,0,0
92719213,586,14,0,8,5,11,9,0,4,0,0,6,2,0,5,3,11,7,9,12,10,1,5,11,10,5,10,5,3
20401350,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2,0,1,0,0
55103162,879,22,3,17,14,11,14,19,23,12,17,17,7,6,0,15,0,0,0,0,0,0,0,1,5,22,0,3,5
14961938,46,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59592311,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
30100528,96,0,0,0,0,0,4,4,3,3,0,0,0,0,0,3,1,0,0,0,2,2,1,3,0,0,0,0,0
70076883,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57233047,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16305415,121,1,0,2,1,2,2,2,0,0,0,0,2,0,0,0,0,0,2,2,1,1,0,1,2,0,9,2,2
41372790,21,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22237008,21,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
118704407,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
25153400,50,0,6,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
52022558,81,0,0,0,0,0,0,0,0,5,4,0,0,2,2,3,2,0,0,0,0,0,0,3,0,0,0,3,0
64769494,621,13,10,4,5,8,9,10,2,10,6,3,4,5,12,7,3,11,10,7,2,8,8,5,2,0,7,4,3
60771733,350,6,0,10,0,0,0,0,8,12,3,0,9,0,5,0,6,4,0,2,10,0,8,8,4,0,1,0,0
66899447,73,0,1,1,0,0,1,1,0,1,0,0,5,0,0,1,0,0,0,0,2,2,0,2,0,0,0,1,0
46058670,782,0,15,11,9,11,12,14,9,14,14,10,9,0,11,9,12,0,0,11,13,0,8,9,10,0,0,8,6
69093896,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23711614,99,0,1,0,4,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,4,0,3
74893921,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13225681,482,0,2,0,0,0,3,5,0,2,8,5,11,8,6,2,4,3,13,14,6,20,9,6,0,0,0,3,9
114018515,572,0,0,7,0,0,11,4,9,3,16,0,14,11,17,8,0,8,8,9,8,3,0,0,11,0,0,9,8
82135804,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
64441806,152,1,0,0,0,0,5,6,0,4,0,0,7,6,6,1,3,2,0,2,0,0,0,0,0,0,0,1,0
85412621,1 040,9,12,13,12,14,11,13,5,18,8,0,10,9,16,7,9,13,14,11,9,11,11,8,18,2,9,11,6
100420583,189,0,0,17,10,13,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54578523,29,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
21647211,108,1,0,3,0,0,0,0,3,1,0,0,1,0,3,0,0,5,5,0,1,0,0,0,5,0,0,0,3
61394317,171,0,1,0,0,0,0,2,0,0,0,0,8,0,10,6,0,0,0,1,2,0,4,8,1,0,0,5,0
58772903,72,2,1,0,1,0,0,0,0,0,0,0,1,0,2,1,2,3,0,3,0,0,0,4,0,0,0,0,0
15093454,82,0,0,0,0,0,0,0,0,1,2,5,1,0,0,0,0,1,2,1,0,0,0,0,1,4,4,0,0
121719147,490,0,0,0,0,0,0,0,0,0,0,1,8,9,13,16,11,4,6,8,13,12,10,16,2,0,0,5,11
82234058,152,8,0,13,0,0,5,3,7,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
76565181,189,0,5,1,5,3,4,0,0,3,4,0,7,3,3,0,1,6,3,1,0,0,0,1,2,0,0,0,0
34491424,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75254355,451,2,9,4,7,7,5,3,1,4,3,5,6,4,4,1,10,5,0,3,4,6,1,9,4,10,3,3,2
25874362,80,1,0,1,3,3,0,1,0,0,2,5,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
77744787,586,9,6,13,0,6,11,8,2,3,0,6,8,5,4,6,6,3,0,2,4,5,8,17,4,8,5,8,7
74828359,133,0,2,0,0,5,1,2,0,1,2,0,1,0,1,4,6,0,0,1,0,3,2,2,0,3,0,0,0
77777552,117,3,1,5,0,0,6,1,6,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100649933,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,2,0,0,0,0
42781880,44,2,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
93146042,180,1,4,3,1,1,2,1,3,2,0,6,0,3,5,0,2,1,3,1,3,3,0,1,0,3,0,3,0
48581842,296,0,0,14,0,4,3,4,3,4,0,0,6,5,8,3,5,0,0,11,2,6,1,0,5,0,1,0,0
54840696,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
52022564,459,11,9,0,0,0,0,0,0,4,5,0,3,9,3,11,5,0,0,0,0,21,8,8,7,3,2,12,10
33573950,22,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13848300,73,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,2,0
76499632,262,0,11,6,5,6,0,1,3,4,6,5,4,3,0,2,0,1,0,0,0,0,2,6,8,1,0,0,0
63688180,15,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15781552,76,1,2,2,0,0,1,0,3,2,0,0,0,0,1,2,4,1,0,0,1,2,1,0,0,0,0,0,0
18992992,22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
16404158,115,0,1,1,0,3,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,1,2,0
82561711,60,0,0,4,0,2,1,0,1,0,1,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
78072556,78,4,4,2,1,3,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81316502,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0
81840816,117,3,1,0,0,0,0,1,0,1,0,0,1,0,1,1,6,0,0,5,0,2,0,0,0,0,0,0,11
89934600,536,11,13,6,6,3,5,5,4,8,1,0,8,8,4,6,4,4,0,0,2,9,8,5,6,2,7,9,8
15748773,282,7,2,4,14,1,7,8,3,5,0,0,0,1,0,0,2,2,0,6,4,3,0,0,0,5,3,0,4
83577505,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89934598,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19124035,39,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3
83511962,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57330955,479,6,9,8,0,0,17,0,4,3,1,0,10,10,3,5,14,4,0,6,4,9,15,13,0,0,0,0,0
17420136,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,3,0,0,5,2,0,0,0
26497014,122,2,0,0,0,0,1,1,5,0,5,0,0,1,0,1,0,0,0,0,0,2,0,1,0,2,10,3,1
102910016,13,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23908106,229,4,1,6,0,0,2,7,2,3,4,2,5,1,1,1,3,4,2,3,0,1,0,0,6,2,2,1,2
51891569,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17878905,39,0,0,7,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49663135,134,4,0,0,0,0,0,0,1,4,0,0,0,6,1,4,5,0,0,0,0,6,0,0,0,0,0,4,2
55266592,176,4,1,4,0,3,0,2,0,2,4,4,5,1,2,2,3,2,0,1,0,1,1,3,1,2,0,0,1
50154646,282,2,0,1,4,4,7,2,0,0,2,9,4,5,4,3,0,0,14,2,2,3,2,0,0,1,4,2,2
18042751,361,6,3,7,4,13,1,3,4,3,4,0,1,5,4,6,1,0,8,2,2,9,1,2,5,0,0,2,1
76270310,460,0,0,0,5,14,7,0,2,2,0,0,0,13,6,0,2,17,7,0,0,2,11,16,4,2,10,4,3
29511599,85,4,5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,4,3,1,4,0,0,0
51400062,430,9,11,4,2,1,2,5,6,5,0,0,0,2,9,7,7,2,3,5,1,9,9,6,3,2,0,3,6
37276759,84,2,5,0,0,5,0,0,0,0,1,4,0,0,0,1,1,0,0,0,1,0,1,0,0,2,0,0,0
61197780,156,0,0,3,0,0,1,2,3,3,0,0,5,0,0,3,1,0,0,3,0,3,2,2,4,0,4,0,4
110872815,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,5,3,9,4,14,0,0,10,3
36359250,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
71354940,54,1,0,0,0,0,0,0,1,1,5,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
88984369,14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
93965284,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,11,3,3,4,2
79252167,125,0,2,1,4,0,0,0,6,0,2,0,3,3,0,0,0,2,0,0,0,0,7,0,0,0,0,4,2
61984207,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
86428505,88,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0
29478721,92,0,0,1,3,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,0,0,0,4,8,0,0,0,0
81807971,46,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,3,0,2,0,0,0,0
34294924,577,8,7,12,9,6,5,4,2,3,4,10,5,0,2,2,9,6,1,7,4,8,4,5,7,10,9,7,5
50285682,73,2,2,2,0,1,0,0,0,1,3,2,0,1,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0
107825376,290,4,1,0,0,0,8,10,6,0,1,0,5,0,0,4,0,0,0,0,4,4,3,5,0,0,4,12,5
82102900,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50285674,389,0,4,12,0,0,0,0,6,4,4,0,0,10,0,6,5,5,0,7,11,0,4,4,9,14,0,7,0
74828515,194,0,0,0,0,0,1,1,0,1,7,3,0,1,2,0,4,2,2,3,3,0,2,2,8,2,4,2,5
49171574,515,8,0,8,4,0,8,7,6,1,7,4,6,4,5,7,1,10,5,4,8,3,9,2,9,5,4,6,3
58478053,152,6,7,4,6,0,3,1,4,2,2,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
54611421,112,1,2,3,0,0,2,1,0,2,0,6,1,2,2,0,1,1,0,0,1,0,1,0,0,1,1,2,0
122833357,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,0,4,6
56118727,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,1,2
24203219,673,0,2,11,15,8,0,8,0,11,14,11,6,0,0,8,7,13,6,0,0,0,0,11,7,8,10,10,13
39668991,430,7,4,1,6,0,7,8,4,4,0,0,3,4,6,0,4,7,1,0,0,4,2,7,9,8,11,4,5
51662259,200,0,0,5,12,0,0,0,0,0,4,6,0,0,0,0,0,9,9,0,0,0,0,0,7,2,0,0,0
17616805,133,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,10,6,0,0,0,0,0,0,0,0,0,7,9
66702675,660,5,5,4,13,8,2,6,7,7,11,17,7,2,7,3,2,0,9,12,2,7,9,7,11,7,8,0,7
43404348,821,13,6,11,13,2,15,9,10,9,9,11,0,10,9,12,7,8,7,7,8,9,12,7,5,6,0,8,8
69651085,263,5,2,0,0,1,0,2,3,11,5,0,3,3,3,8,3,5,0,3,1,4,4,5,0,0,0,0,7
85380026,103,8,4,2,0,0,0,0,4,4,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
33705132,485,4,10,4,0,0,15,8,5,15,6,0,10,0,0,0,0,0,1,11,10,0,13,13,0,0,0,11,4
73157357,51,0,0,0,0,2,4,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
76991015,49,0,0,0,0,0,0,0,0,0,0,0,0,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18436011,93,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,7,2,0,3,0,0,0,0,3,0
56348136,14,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18010026,107,0,0,0,7,0,0,1,0,0,6,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,4,0,0
16207438,440,3,5,9,15,0,4,2,0,7,7,0,0,0,1,1,6,8,10,6,5,5,5,4,11,5,0,3,1
121981439,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,14,4,5,0,0,14,9
13848168,51,2,1,0,0,0,0,0,1,0,2,0,0,0,0,1,1,1,0,1,0,2,1,0,0,0,1,1,0
16371271,371,0,0,4,7,2,2,1,1,9,6,6,2,6,3,2,4,5,5,3,6,0,6,9,0,10,4,0,2
18599844,203,0,0,0,0,0,0,6,9,0,0,0,0,10,15,10,12,0,0,0,0,0,0,0,0,0,0,0,0
50974156,494,4,3,0,0,0,0,0,9,8,5,6,10,10,7,5,5,4,4,7,4,13,6,4,0,0,8,9,6
18927592,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106252445,51,0,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,1,0,0
52481513,473,0,8,2,0,0,1,5,0,13,8,0,0,0,4,1,11,14,6,13,10,8,2,9,5,0,0,3,9
113559566,342,0,0,0,0,0,0,0,0,0,0,0,7,3,6,9,6,10,4,13,6,6,0,0,6,8,4,1,9
15945279,290,11,10,10,7,1,6,2,0,3,6,1,0,2,2,2,0,0,3,0,6,2,0,1,3,2,1,0,1
24137661,22,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29544207,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,18,14,0,14,17,3
83577397,416,3,0,0,0,0,0,0,0,0,9,28,0,0,0,0,0,17,13,0,0,0,1,0,16,15,5,0,4
52612595,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116312124,814,7,16,12,13,9,15,6,5,0,7,6,4,8,0,16,2,0,8,5,12,11,9,3,15,17,8,5,0
15715900,213,0,4,7,0,0,2,7,0,9,5,0,3,3,2,0,0,0,0,0,0,0,0,9,0,0,0,6,4
122210715,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28233594,636,7,8,0,0,5,17,5,11,11,4,3,4,0,6,18,3,6,0,11,14,11,8,3,0,0,1,10,7
22073220,144,1,1,4,4,0,0,0,0,0,0,0,0,4,1,0,3,5,0,0,1,2,1,6,3,0,0,3,2
15715898,119,0,2,3,0,1,2,2,0,0,0,0,0,3,3,0,0,4,0,2,1,2,0,1,2,0,0,2,2
75614804,85,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3
53726692,122,7,5,0,10,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27217736,648,4,7,6,0,6,9,4,0,8,9,22,3,5,14,14,5,10,7,3,2,18,11,0,0,6,1,6,0
19288062,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19255292,265,3,2,4,0,5,2,0,7,4,5,0,3,4,1,5,7,6,0,1,3,3,1,2,0,0,1,2,2
47008788,25,0,0,1,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49630254,944,13,18,4,11,7,5,10,16,11,9,3,5,14,6,15,10,13,11,9,1,0,5,9,17,16,10,12,4
84102104,28,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84986828,1 103,0,20,12,3,16,13,4,3,12,21,0,16,14,21,14,8,14,10,7,16,8,14,22,12,17,0,11,4
13979145,105,0,0,1,0,0,2,0,0,4,4,0,4,0,0,4,2,0,1,0,1,0,0,6,0,0,0,1,0
80071192,81,0,9,3,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,1,2,0,2,1,1,0,0,0
19025916,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16010773,102,0,0,0,7,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72141487,377,6,7,6,9,0,7,2,1,5,6,4,0,11,4,5,0,6,9,2,3,0,1,1,5,3,0,4,0
77089392,120,6,0,0,2,0,0,0,0,1,0,0,10,3,0,3,3,4,0,0,2,0,0,0,0,0,0,0,0
68209401,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
103827676,47,0,1,2,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15846941,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20598731,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71944894,202,3,1,0,1,5,4,3,1,1,3,2,0,0,2,4,1,3,4,0,1,5,3,0,2,7,0,0,2
80136767,134,0,3,3,0,0,4,2,2,0,0,0,3,0,1,5,2,5,0,0,1,2,0,0,2,0,0,1,3
59100543,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
55430577,446,0,13,8,7,6,0,0,3,10,1,0,3,7,8,0,5,5,1,5,4,7,2,8,8,0,11,1,6
14536227,864,0,13,8,15,10,10,10,7,2,12,15,7,9,7,0,8,10,13,7,8,6,9,7,9,14,7,7,9
80529970,162,1,4,4,0,0,3,1,1,0,7,0,0,1,1,3,4,3,0,0,1,2,1,2,6,0,0,0,2
76925546,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1,1,0,0,0
115722720,623,0,7,0,19,2,12,0,0,17,0,0,0,0,1,1,14,3,13,14,9,0,0,12,20,0,11,15,7
24039019,258,0,0,5,7,5,0,0,0,4,5,8,0,0,0,0,0,7,7,0,0,0,0,0,9,8,5,0,0
16142320,838,7,4,18,10,10,3,5,7,3,13,11,10,7,4,6,5,12,17,10,9,10,9,6,13,16,2,0,0
64900311,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95308453,379,0,7,12,0,6,9,11,8,0,0,2,9,1,0,1,0,2,3,6,2,7,7,1,4,6,1,1,2
67160846,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70372128,67,0,1,2,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,1,3,2,1,1
71650135,321,13,0,8,0,1,7,7,2,5,4,0,11,3,12,6,0,0,0,0,2,0,0,0,0,0,2,0,6
13389791,130,4,6,0,1,2,1,0,0,4,0,0,0,0,0,4,7,0,0,1,3,0,2,3,0,1,0,0,0
27610801,451,9,9,17,7,0,7,12,13,13,13,0,0,0,0,0,14,7,2,0,0,1,0,0,0,0,0,0,0
55823430,151,0,0,0,0,0,0,0,0,2,0,0,0,2,0,3,3,1,0,0,4,3,3,1,10,2,0,8,2
72993612,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0
59296913,178,0,0,0,0,6,1,0,1,2,3,0,5,3,1,2,2,4,0,2,2,1,1,4,3,5,2,0,0
80432082,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16601056,119,1,0,2,0,1,0,0,0,0,0,4,1,0,0,0,5,4,0,2,1,2,0,0,0,7,3,0,0
55626831,122,4,1,3,1,1,0,2,0,3,0,3,0,2,0,0,0,4,0,0,1,2,0,0,3,0,4,0,1
77646783,45,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,3,0,1,0,0,0
63229159,315,0,0,0,0,0,0,0,0,2,12,0,0,0,0,4,6,13,1,7,0,9,0,0,0,19,7,0,9
66112724,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
117655589,172,6,5,0,0,0,0,1,1,4,3,0,2,1,5,0,1,7,2,1,0,1,2,3,0,0,0,0,3
95406725,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,10,8,14,14,7,15,5
68209466,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,0,0,1
14012410,168,2,1,3,0,4,1,3,1,4,5,0,0,5,2,0,1,2,1,4,0,0,0,4,1,0,0,2,1
32427743,235,0,0,0,0,0,0,0,0,0,0,1,11,3,4,5,7,2,9,0,2,0,0,1,12,4,1,2,0
70241049,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15716310,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
53169170,487,0,0,0,0,0,6,3,8,12,8,0,16,9,10,3,11,4,0,12,7,3,5,7,0,0,2,10,5
112937349,115,4,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31706845,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
29740794,422,6,0,0,6,5,7,8,0,0,0,5,6,3,4,0,0,4,4,3,2,15,5,0,3,11,6,3,7
53267560,336,7,3,3,2,2,6,1,5,2,4,5,2,3,2,4,4,4,1,6,2,4,4,2,5,5,0,6,3
17616459,132,4,2,0,0,0,6,0,1,3,2,0,2,2,0,4,2,0,0,3,2,0,1,3,0,0,0,2,0
17256000,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
66604223,186,0,0,10,12,0,0,1,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7
50678861,158,4,1,5,0,2,1,3,1,4,0,0,0,0,0,0,0,1,4,1,1,5,2,2,1,4,0,0,1
13914012,585,0,0,0,0,0,0,12,6,14,13,0,11,11,12,6,0,9,0,13,8,0,2,12,12,0,8,11,9
